customer_id,dropoff_long,dropoff_lat,dropoff_node_id,volume,dropoff_tw_start,dropoff_tw_end,service_duration,depth,height,width,dropoff_zone_id,delivered_date,depot_id,vehicle_id,stop_id
c115538,-88.187437,42.280723,cust_node_73790,3383.576,,,113.0,28.4,4.6,25.9,A-21.2D,2018-08-08,DCH4,v460,HE
c115539,-88.211943,42.301411,cust_node_73791,1370.25,,,42.0,31.5,1.5,29.0,A-21.3G,2018-08-08,DCH4,v460,HI
c115540,-88.191236,42.278506,cust_node_73792,318.12,,,32.0,24.1,0.8,16.5,A-21.1D,2018-08-08,DCH4,v460,HJ
c115541,-88.19802,42.304557,cust_node_73793,6282.387999999999,,,26.0,34.3,7.6,24.1,A-21.3E,2018-08-08,DCH4,v460,HL
c115542,-88.22512,42.26823,cust_node_73794,392.504,,,53.0,32.6,0.4,30.1,A-21.1G,2018-08-08,DCH4,v460,HU
c115543,-88.209386,42.284047,cust_node_73795,4566.744000000001,,,46.0,24.6,8.4,22.1,A-21.2E,2018-08-08,DCH4,v460,HV
c115544,-88.19003,42.28095,cust_node_73796,36761.04,,,168.0,43.2,27.9,30.5,A-21.1D,2018-08-08,DCH4,v460,HW
c115545,-88.217598,42.269797,cust_node_73797,1689.9740000000002,,,45.5,31.1,1.9,28.6,A-21.2J,2018-08-08,DCH4,v460,HY
c115546,-88.217598,42.269797,cust_node_73797,796.2239999999999,,,45.5,23.2,2.2,15.6,A-21.2J,2018-08-08,DCH4,v460,HY
c115547,-88.206099,42.296038,cust_node_73798,1207.1280000000002,,,60.0,31.8,1.3,29.2,A-21.2E,2018-08-08,DCH4,v460,IH
c115548,-88.197237,42.279557,cust_node_73799,24227.28,,,43.0,48.3,15.2,33.0,A-21.1D,2018-08-08,DCH4,v460,II
c115549,-88.202628,42.282797,cust_node_73800,1207.1280000000002,,,36.5,31.8,1.3,29.2,A-21.1E,2018-08-08,DCH4,v460,IW
c115550,-88.202628,42.282797,cust_node_73800,15726.41,,,36.5,40.6,12.7,30.5,A-21.1E,2018-08-08,DCH4,v460,IW
c115551,-88.201766,42.287943,cust_node_73801,2127.375,,,282.0,30.5,2.5,27.9,A-21.2E,2018-08-08,DCH4,v460,JE
c115552,-88.231554,42.271714,cust_node_73802,3436.112,,,45.0,25.4,7.6,17.8,A-21.1H,2018-08-08,DCH4,v460,JH
c115553,-88.196113,42.28395,cust_node_73803,32159.26,,,51.0,44.5,20.3,35.6,A-21.1E,2018-08-08,DCH4,v460,JR
c115554,-88.201772,42.286033,cust_node_73804,19029.847999999994,,,56.0,71.6,9.7,27.4,A-21.2E,2018-08-08,DCH4,v460,JT
c115555,-88.209697,42.291574,cust_node_73805,82351.01,,,64.0,71.8,20.3,56.5,A-21.2E,2018-08-08,DCH4,v460,JZ
c115556,-88.215225,42.277462,cust_node_73806,13297.312,,,56.0,36.8,17.8,20.3,A-21.2J,2018-08-08,DCH4,v460,KA
c115557,-88.230454,42.274393,cust_node_73807,5741.924,,,64.0,25.4,12.7,17.8,A-21.1H,2018-08-08,DCH4,v460,KE
c115558,-88.193686,42.278608,cust_node_73808,3699.612,,,53.0,27.7,5.3,25.2,A-21.1D,2018-08-08,DCH4,v460,KF
c115559,-88.218458,42.28142,cust_node_73809,6282.387999999999,,,52.0,34.3,7.6,24.1,A-21.3H,2018-08-08,DCH4,v460,KJ
c115560,-88.215146,42.272231,cust_node_73810,1952.424,,,120.0,41.4,1.8,26.2,A-21.2J,2018-08-08,DCH4,v460,LE
c115561,-88.200817,42.280822,cust_node_73811,24227.28,,,70.0,48.3,15.2,33.0,A-21.1E,2018-08-08,DCH4,v460,LG
c115562,-88.218665,42.29391,cust_node_73812,13297.312,,,49.0,36.8,17.8,20.3,A-21.3G,2018-08-08,DCH4,v460,LJ
c115563,-88.219272,42.279695,cust_node_73813,10440.234,,,45.0,34.3,11.4,26.7,A-21.3H,2018-08-08,DCH4,v460,LM
c115564,-88.207751,42.29109,cust_node_73814,2342.3119999999994,,,36.0,30.2,2.8,27.7,A-21.2E,2018-08-08,DCH4,v460,LR
c115565,-88.199564,42.295546,cust_node_73815,13297.312,,,23.0,36.8,17.8,20.3,A-21.3E,2018-08-08,DCH4,v460,LS
c115566,-88.199564,42.295546,cust_node_73815,19085.814,,,23.0,41.4,12.7,36.3,A-21.3E,2018-08-08,DCH4,v460,LS
c115567,-88.2253,42.283988,cust_node_73816,1611.792,,,42.0,31.2,1.8,28.7,A-21.2G,2018-08-08,DCH4,v460,MB
c115568,-88.217803,42.280808,cust_node_73817,32159.26,,,36.0,44.5,20.3,35.6,A-21.3H,2018-08-08,DCH4,v460,MH
c115569,-88.218113,42.272814,cust_node_73818,3478.7519999999995,,,37.0,28.2,4.8,25.7,A-21.3J,2018-08-08,DCH4,v460,MJ
c115570,-88.218113,42.272814,cust_node_73818,13297.312,,,37.0,36.8,17.8,20.3,A-21.3J,2018-08-08,DCH4,v460,MJ
c115571,-88.226696,42.274357,cust_node_73819,5741.924,,,43.7,25.4,12.7,17.8,A-21.2H,2018-08-08,DCH4,v460,MQ
c115572,-88.226696,42.274357,cust_node_73819,82351.01,,,43.7,71.8,20.3,56.5,A-21.2H,2018-08-08,DCH4,v460,MQ
c115573,-88.226696,42.274357,cust_node_73819,15726.41,,,43.7,40.6,12.7,30.5,A-21.2H,2018-08-08,DCH4,v460,MQ
c115574,-88.22242,42.280997,cust_node_73820,5741.924,,,49.0,25.4,12.7,17.8,A-21.3H,2018-08-08,DCH4,v460,MU
c115575,-88.215984,42.26804,cust_node_73821,4154.904,,,37.0,38.6,4.6,23.4,A-21.2J,2018-08-08,DCH4,v460,NP
c115576,-88.215984,42.26804,cust_node_73821,3161.6,,,37.0,40.0,3.2,24.7,A-21.2J,2018-08-08,DCH4,v460,NP
c115577,-88.216673,42.27697,cust_node_73822,5741.924,,,34.0,25.4,12.7,17.8,A-21.3H,2018-08-08,DCH4,v460,NQ
c115578,-88.218777,42.270867,cust_node_73823,13297.312,2018-08-08 14:00:00,2018-08-08 22:00:00,20.0,36.8,17.8,20.3,A-21.2J,2018-08-08,DCH4,v460,NT
c115579,-88.218777,42.270867,cust_node_73823,870.1999999999999,2018-08-08 14:00:00,2018-08-08 22:00:00,20.0,22.9,2.5,15.2,A-21.2J,2018-08-08,DCH4,v460,NT
c115580,-88.242525,42.285114,cust_node_73824,4716.544,,,36.0,37.6,5.6,22.4,A-21.2H,2018-08-08,DCH4,v460,NX
c115581,-88.216458,42.271386,cust_node_73825,3820.655999999999,2018-08-08 14:00:00,2018-08-08 22:00:00,42.0,27.4,5.6,24.9,A-21.2J,2018-08-08,DCH4,v460,NY
c115582,-88.223913,42.28875,cust_node_73826,82351.01,,,128.0,71.8,20.3,56.5,A-21.3G,2018-08-08,DCH4,v460,OP
c115583,-88.212869,42.291759,cust_node_73827,59911.488,,,42.5,54.6,25.4,43.2,A-21.2E,2018-08-08,DCH4,v460,OQ
c115584,-88.212869,42.291759,cust_node_73827,4420.616,,,42.5,25.4,7.6,22.9,A-21.2E,2018-08-08,DCH4,v460,OQ
c115585,-88.227001,42.275075,cust_node_73828,10440.234,,,75.0,34.3,11.4,26.7,A-21.2H,2018-08-08,DCH4,v460,OS
c115586,-88.228367,42.279079,cust_node_73829,59911.488,2018-08-08 14:00:00,2018-08-08 21:00:00,64.0,54.6,25.4,43.2,A-21.2H,2018-08-08,DCH4,v460,OV
c115587,-88.22321,42.293573,cust_node_73830,749.5619999999999,,,94.0,27.7,4.1,6.6,A-21.3G,2018-08-08,DCH4,v460,OX
c115588,-88.216728,42.27508,cust_node_73831,5741.924,,,20.0,25.4,12.7,17.8,A-21.2J,2018-08-08,DCH4,v460,PC
c115589,-88.22577,42.295073,cust_node_73832,10440.234,,,78.0,34.3,11.4,26.7,A-21.3G,2018-08-08,DCH4,v460,PK
c115590,-88.221287,42.276119,cust_node_73833,5741.924,,,39.0,25.4,12.7,17.8,A-21.3J,2018-08-08,DCH4,v460,PV
c115591,-88.197545,42.287157,cust_node_73834,10440.234,,,34.0,34.3,11.4,26.7,A-21.1E,2018-08-08,DCH4,v460,PZ
c115592,-88.222067,42.27685,cust_node_73835,5741.924,,,67.0,25.4,12.7,17.8,A-21.3J,2018-08-08,DCH4,v460,QB
c115593,-88.222067,42.27685,cust_node_73835,6282.387999999999,,,67.0,34.3,7.6,24.1,A-21.3J,2018-08-08,DCH4,v460,QB
c115594,-88.188457,42.277996,cust_node_73836,25924.632,,,68.0,35.6,22.9,31.8,A-21.2D,2018-08-08,DCH4,v460,QD
c115595,-88.191701,42.274551,cust_node_73837,82351.01,,,155.0,71.8,20.3,56.5,A-21.1D,2018-08-08,DCH4,v460,QE
c115596,-88.242225,42.298038,cust_node_73838,10440.234,,,38.0,34.3,11.4,26.7,A-21.2H,2018-08-08,DCH4,v460,QH
c115597,-88.224972,42.270093,cust_node_73839,32159.26,,,48.0,44.5,20.3,35.6,A-21.1G,2018-08-08,DCH4,v460,QX
c115598,-88.226271,42.26695,cust_node_73840,1207.1280000000002,,,54.0,31.8,1.3,29.2,A-21.1G,2018-08-08,DCH4,v460,RH
c115599,-88.187447,42.27145,cust_node_73841,1370.25,,,36.0,31.5,1.5,29.0,A-21.3D,2018-08-08,DCH4,v460,RL
c115600,-88.193161,42.283367,cust_node_73842,22605.048000000003,,,103.0,45.7,21.6,22.9,A-21.1E,2018-08-08,DCH4,v460,RN
c115601,-88.193161,42.283367,cust_node_73842,15726.41,,,103.0,40.6,12.7,30.5,A-21.1E,2018-08-08,DCH4,v460,RN
c115602,-88.21941,42.280633,cust_node_73843,6016.075,,,20.5,32.5,10.7,17.3,A-21.3H,2018-08-08,DCH4,v460,RX
c115603,-88.21941,42.280633,cust_node_73843,2579.6400000000003,,,20.5,22.2,8.3,14.0,A-21.3H,2018-08-08,DCH4,v460,RX
c115604,-88.230759,42.264985,cust_node_73844,13392.72,,,93.0,49.5,7.6,35.6,A-21.1G,2018-08-08,DCH4,v460,SC
c115605,-88.226152,42.275797,cust_node_73845,13297.312,,,53.0,36.8,17.8,20.3,A-21.2H,2018-08-08,DCH4,v460,SG
c115606,-88.212465,42.281224,cust_node_73846,1611.792,,,34.0,31.2,1.8,28.7,A-21.2G,2018-08-08,DCH4,v460,SH
c115607,-88.184574,42.27647,cust_node_73847,2417.599,,,70.0,40.9,2.3,25.7,A-21.2D,2018-08-08,DCH4,v460,SI
c115608,-88.184574,42.27647,cust_node_73847,1689.9740000000002,,,70.0,31.1,1.9,28.6,A-21.2D,2018-08-08,DCH4,v460,SI
c115609,-88.184574,42.27647,cust_node_73847,24227.28,,,70.0,48.3,15.2,33.0,A-21.2D,2018-08-08,DCH4,v460,SI
c115610,-88.184574,42.27647,cust_node_73847,1196.4209999999998,,,70.0,21.3,4.1,13.7,A-21.2D,2018-08-08,DCH4,v460,SI
c115611,-88.212606,42.281761,cust_node_73849,1207.1280000000002,,,46.0,31.8,1.3,29.2,A-21.2G,2018-08-08,DCH4,v460,SQ
c115612,-88.212606,42.281761,cust_node_73849,9160.128,,,46.0,43.2,7.6,27.9,A-21.2G,2018-08-08,DCH4,v460,SQ
c115613,-88.212606,42.281761,cust_node_73849,3233.342,,,46.0,28.7,4.3,26.2,A-21.2G,2018-08-08,DCH4,v460,SQ
c115614,-88.246513,42.285066,cust_node_73850,1991.202,,,71.0,30.7,2.3,28.2,A-21.2H,2018-08-08,DCH4,v460,SS
c115615,-88.189772,42.276229,cust_node_73851,15726.41,,,58.0,40.6,12.7,30.5,A-21.1D,2018-08-08,DCH4,v460,SY
c115616,-88.23191,42.294214,cust_node_73852,3820.655999999999,,,29.0,27.4,5.6,24.9,A-21.3G,2018-08-08,DCH4,v460,SZ
c115617,-88.202183,42.282042,cust_node_73853,334.56000000000006,,,43.0,24.6,0.8,17.0,A-21.1E,2018-08-08,DCH4,v460,TC
c115618,-88.196088,42.3037,cust_node_73854,25924.632,,,50.0,35.6,22.9,31.8,A-21.3E,2018-08-08,DCH4,v460,TF
c115619,-88.218709,42.27679,cust_node_73855,767.448,,,39.0,32.3,0.8,29.7,A-21.3H,2018-08-08,DCH4,v460,TR
c115620,-88.242081,42.300814,cust_node_73856,1611.792,,,46.0,31.2,1.8,28.7,A-21.3G,2018-08-08,DCH4,v460,TS
c115621,-88.242081,42.300814,cust_node_73856,3614.166,,,46.0,27.9,5.1,25.4,A-21.3G,2018-08-08,DCH4,v460,TS
c115622,-88.242081,42.300814,cust_node_73856,19806.412,,,46.0,30.7,25.4,25.4,A-21.3G,2018-08-08,DCH4,v460,TS
c115623,-88.242081,42.300814,cust_node_73856,4500.0,,,46.0,25.0,8.0,22.5,A-21.3G,2018-08-08,DCH4,v460,TS
c115624,-88.242081,42.300814,cust_node_73856,5942.01,,,46.0,30.5,10.2,19.1,A-21.3G,2018-08-08,DCH4,v460,TS
c115625,-88.219677,42.274058,cust_node_73857,3436.112,,,53.0,25.4,7.6,17.8,A-21.3J,2018-08-08,DCH4,v460,UJ
c115626,-88.219677,42.274058,cust_node_73857,13297.312,,,53.0,36.8,17.8,20.3,A-21.3J,2018-08-08,DCH4,v460,UJ
c115627,-88.219677,42.274058,cust_node_73857,3436.112,,,53.0,25.4,7.6,17.8,A-21.3J,2018-08-08,DCH4,v460,UJ
c115628,-88.200439,42.294589,cust_node_73858,5741.924,,,75.5,25.4,12.7,17.8,A-21.3E,2018-08-08,DCH4,v460,UK
c115629,-88.200439,42.294589,cust_node_73858,32159.26,,,75.5,44.5,20.3,35.6,A-21.3E,2018-08-08,DCH4,v460,UK
c115630,-88.233951,42.289177,cust_node_73859,3334.5,,,51.0,28.5,4.5,26.0,A-21.2H,2018-08-08,DCH4,v460,UM
c115631,-88.189865,42.273349,cust_node_73860,5741.924,,,54.0,25.4,12.7,17.8,A-21.3D,2018-08-08,DCH4,v460,UN
c115632,-88.189865,42.273349,cust_node_73860,5741.924,,,54.0,25.4,12.7,17.8,A-21.3D,2018-08-08,DCH4,v460,UN
c115633,-88.204073,42.289018,cust_node_73861,2308.0440000000003,,,34.0,31.8,3.8,19.1,A-21.2E,2018-08-08,DCH4,v460,UO
c115634,-88.196412,42.305822,cust_node_73862,4003.796,,,88.0,26.9,6.1,24.4,A-21.3E,2018-08-08,DCH4,v460,UR
c115635,-88.191492,42.276938,cust_node_73863,32159.26,,,56.0,44.5,20.3,35.6,A-21.1D,2018-08-08,DCH4,v460,UT
c115636,-88.191492,42.276938,cust_node_73863,82351.01,,,56.0,71.8,20.3,56.5,A-21.1D,2018-08-08,DCH4,v460,UT
c115637,-88.232977,42.287019,cust_node_73864,1991.202,,,47.0,30.7,2.3,28.2,A-21.2H,2018-08-08,DCH4,v460,VA
c115638,-88.191242,42.279274,cust_node_73865,3271.8400000000006,,,36.0,28.6,4.4,26.0,A-21.1D,2018-08-08,DCH4,v460,VF
c115639,-88.223391,42.269052,cust_node_73866,944.0,,,56.0,32.0,1.0,29.5,A-21.1G,2018-08-08,DCH4,v460,VG
c115640,-88.211272,42.290043,cust_node_73867,9522.192,,,39.5,39.4,7.6,31.8,A-21.2E,2018-08-08,DCH4,v460,VI
c115641,-88.211272,42.290043,cust_node_73867,2579.6400000000003,,,39.5,22.2,8.3,14.0,A-21.2E,2018-08-08,DCH4,v460,VI
c115642,-88.211688,42.280116,cust_node_73868,3233.342,,,58.0,28.7,4.3,26.2,A-21.2G,2018-08-08,DCH4,v460,VQ
c115643,-88.235717,42.265555,cust_node_73869,6282.387999999999,,,132.0,34.3,7.6,24.1,A-21.1G,2018-08-08,DCH4,v460,VX
c115644,-88.22993,42.272547,cust_node_73870,1285.44,,,33.0,20.6,4.8,13.0,A-21.1H,2018-08-08,DCH4,v460,WD
c115645,-88.199464,42.301754,cust_node_73871,2127.375,,,26.0,30.5,2.5,27.9,A-21.3E,2018-08-08,DCH4,v460,WI
c115646,-88.206509,42.283781,cust_node_73872,1917.608,,,46.0,30.8,2.2,28.3,A-21.2E,2018-08-08,DCH4,v460,WX
c115647,-88.206509,42.283781,cust_node_73872,2127.375,,,46.0,30.5,2.5,27.9,A-21.2E,2018-08-08,DCH4,v460,WX
c115648,-88.217166,42.270997,cust_node_73873,9522.192,,,43.0,39.4,7.6,31.8,A-21.2J,2018-08-08,DCH4,v460,WZ
c115649,-88.217166,42.270997,cust_node_73873,4716.544,,,43.0,37.6,5.6,22.4,A-21.2J,2018-08-08,DCH4,v460,WZ
c115650,-88.204667,42.291406,cust_node_73874,13392.72,2018-08-08 14:00:00,2018-08-08 22:00:00,28.0,49.5,7.6,35.6,A-21.2E,2018-08-08,DCH4,v460,XI
c115651,-88.204667,42.291406,cust_node_73874,15726.41,2018-08-08 14:00:00,2018-08-08 22:00:00,28.0,40.6,12.7,30.5,A-21.2E,2018-08-08,DCH4,v460,XI
c115652,-88.204667,42.291406,cust_node_73874,19490.856,,,28.0,46.2,10.6,39.8,A-21.2E,2018-08-08,DCH4,v460,XI
c115653,-88.230756,42.264546,cust_node_73875,92804.361,,,133.0,53.3,38.1,45.7,A-21.1G,2018-08-08,DCH4,v460,XM
c115654,-88.204133,42.294067,cust_node_73876,2128.98,,,87.0,41.1,2.0,25.9,A-21.2E,2018-08-08,DCH4,v460,XQ
c115655,-88.206088,42.278948,cust_node_73877,5830.657,2018-08-08 14:00:00,2018-08-08 22:00:00,63.0,34.3,8.9,19.1,A-21.2G,2018-08-08,DCH4,v460,XR
c115656,-88.228046,42.287506,cust_node_73878,796.2239999999999,,,51.0,23.2,2.2,15.6,A-21.3G,2018-08-08,DCH4,v460,XW
c115657,-88.18708,42.277187,cust_node_73879,15726.41,,,51.0,40.6,12.7,30.5,A-21.2D,2018-08-08,DCH4,v460,YA
c115658,-88.203152,42.282042,cust_node_73880,3436.112,,,52.0,25.4,7.6,17.8,A-21.1E,2018-08-08,DCH4,v460,YF
c115659,-88.196773,42.280336,cust_node_73881,58798.35,,,125.0,49.4,34.5,34.5,A-21.1D,2018-08-08,DCH4,v460,YI
c115660,-88.219264,42.278718,cust_node_73882,31219.776,,,80.0,43.2,20.3,35.6,A-21.3H,2018-08-08,DCH4,v460,YL
c115661,-88.186632,42.271625,cust_node_73883,5741.924,,,25.0,25.4,12.7,17.8,A-21.3D,2018-08-08,DCH4,v460,YP
c115662,-88.200698,42.302296,cust_node_73884,13392.72,,,57.5,49.5,7.6,35.6,A-21.3E,2018-08-08,DCH4,v460,YV
c115663,-88.200698,42.302296,cust_node_73884,13392.72,,,57.5,49.5,7.6,35.6,A-21.3E,2018-08-08,DCH4,v460,YV
c115664,-88.194218,42.284989,cust_node_73885,9522.192,,,46.0,39.4,7.6,31.8,A-21.1E,2018-08-08,DCH4,v460,YX
c115665,-88.236343,42.288865,cust_node_73886,2127.375,,,32.0,30.5,2.5,27.9,A-21.2H,2018-08-08,DCH4,v460,YY
c115666,-88.187652,42.276502,cust_node_73887,1651.32,,,37.0,41.7,1.5,26.4,A-21.2D,2018-08-08,DCH4,v460,ZD
c115667,-88.188036,42.272352,cust_node_73888,13297.312,,,20.0,36.8,17.8,20.3,A-21.3D,2018-08-08,DCH4,v460,ZE
c115668,-88.188036,42.272352,cust_node_73888,487.5,2018-08-08 14:00:00,2018-08-08 22:00:00,20.0,32.5,0.5,30.0,A-21.3D,2018-08-08,DCH4,v460,ZE
c115669,-88.216448,42.283065,cust_node_73889,7937.706,,,35.5,34.3,11.4,20.3,A-21.2G,2018-08-08,DCH4,v460,ZI
c115670,-88.216448,42.283065,cust_node_73889,142822.68,,,35.5,66.0,40.6,53.3,A-21.2G,2018-08-08,DCH4,v460,ZI
c115671,-88.198032,42.303258,cust_node_73890,6282.387999999999,,,36.0,34.3,7.6,24.1,A-21.3E,2018-08-08,DCH4,v460,ZK
c115672,-88.187049,42.272456,cust_node_73891,1577.754,,,17.5,33.3,2.3,20.6,A-21.3D,2018-08-08,DCH4,v460,ZO
c115673,-88.187049,42.272456,cust_node_73891,4053.861,,,17.5,26.7,6.3,24.1,A-21.3D,2018-08-08,DCH4,v460,ZO
c115674,-88.185178,42.269405,cust_node_73892,1118.088,,,41.5,31.8,1.2,29.3,A-21.3D,2018-08-08,DCH4,v460,ZR
c115675,-88.185178,42.269405,cust_node_73892,1207.1280000000002,,,41.5,31.8,1.3,29.2,A-21.3D,2018-08-08,DCH4,v460,ZR
c115676,-88.193695,42.279254,cust_node_73893,3383.576,,,47.0,28.4,4.6,25.9,A-21.1D,2018-08-08,DCH4,v460,ZU
c116144,-87.738402,41.963302,cust_node_74160,5741.924,,,72.0,25.4,12.7,17.8,J-7.1D,2018-08-08,DCH2,v463,AA
c116145,-87.734284,41.966583,cust_node_74161,2308.0440000000003,,,30.0,31.8,3.8,19.1,J-7.3C,2018-08-08,DCH2,v463,AB
c116146,-87.736703,41.969394,cust_node_74163,5741.924,,,28.5,25.4,12.7,17.8,J-7.3D,2018-08-08,DCH2,v463,AS
c116147,-87.736703,41.969394,cust_node_74163,2305.812,,,28.5,25.4,5.1,17.8,J-7.3D,2018-08-08,DCH2,v463,AS
c116148,-87.722977,41.962544,cust_node_74164,5741.924,2018-08-08 14:00:00,2018-08-08 22:00:00,71.0,25.4,12.7,17.8,J-7.2B,2018-08-08,DCH2,v463,BE
c116149,-87.72267,41.962831,cust_node_74165,3436.112,,,136.0,25.4,7.6,17.8,J-7.3B,2018-08-08,DCH2,v463,BG
c116150,-87.734178,41.960737,cust_node_74166,870.1999999999999,,,27.7,22.9,2.5,15.2,J-8.3C,2018-08-08,DCH2,v463,BO
c116151,-87.734178,41.960737,cust_node_74166,9160.128,,,27.7,43.2,7.6,27.9,J-8.3C,2018-08-08,DCH2,v463,BO
c116152,-87.734178,41.960737,cust_node_74166,1196.4209999999998,,,27.7,21.3,4.1,13.7,J-8.3C,2018-08-08,DCH2,v463,BO
c116153,-87.725483,41.964447,cust_node_74167,3436.112,,,40.0,25.4,7.6,17.8,J-7.2B,2018-08-08,DCH2,v463,BQ
c116154,-87.716884,41.963407,cust_node_74168,3207.603,,,33.5,22.9,6.9,20.3,J-7.3A,2018-08-08,DCH2,v463,BS
c116155,-87.716884,41.963407,cust_node_74168,9522.192,,,33.5,39.4,7.6,31.8,J-7.3A,2018-08-08,DCH2,v463,BS
c116156,-87.722004,41.961935,cust_node_74169,9347.093,,,52.0,34.3,11.9,22.9,,2018-08-08,DCH2,v463,CA
c116157,-87.736566,41.966155,cust_node_74170,987.8399999999998,2018-08-08 14:00:00,2018-08-08 21:00:00,80.0,22.4,3.0,14.7,J-7.3C,2018-08-08,DCH2,v463,CE
c116158,-87.716175,41.964739,cust_node_74171,10371.14,,,118.0,35.3,13.0,22.6,J-7.2A,2018-08-08,DCH2,v463,CF
c116159,-87.739967,41.965427,cust_node_74172,3074.0,,,64.0,29.0,4.0,26.5,J-7.1D,2018-08-08,DCH2,v463,CG
c116160,-87.737878,41.966995,cust_node_74173,15726.41,,,92.5,40.6,12.7,30.5,J-7.2D,2018-08-08,DCH2,v463,CK
c116161,-87.737878,41.966995,cust_node_74173,1334.487,,,92.5,23.1,5.3,10.9,J-7.2D,2018-08-08,DCH2,v463,CK
c116162,-87.719394,41.965587,cust_node_74174,6282.387999999999,,,49.0,34.3,7.6,24.1,J-7.2A,2018-08-08,DCH2,v463,CL
c116163,-87.719394,41.965587,cust_node_74174,3436.112,,,49.0,25.4,7.6,17.8,J-7.2A,2018-08-08,DCH2,v463,CL
c116164,-87.719394,41.965587,cust_node_74174,9160.128,,,49.0,43.2,7.6,27.9,J-7.2A,2018-08-08,DCH2,v463,CL
c116165,-87.719394,41.965587,cust_node_74174,9522.192,,,49.0,39.4,7.6,31.8,J-7.2A,2018-08-08,DCH2,v463,CL
c116166,-87.719168,41.962882,cust_node_74175,5830.657,,,105.0,34.3,8.9,19.1,J-7.3B,2018-08-08,DCH2,v463,CN
c116167,-87.719555,41.971348,cust_node_74176,1454.349,,,71.0,41.9,1.3,26.7,J-7.1A,2018-08-08,DCH2,v463,CR
c116168,-87.725398,41.962035,cust_node_74177,46244.1,,,41.5,42.7,30.0,36.1,J-7.2B,2018-08-08,DCH2,v463,CT
c116169,-87.725398,41.962035,cust_node_74177,5741.924,,,41.5,25.4,12.7,17.8,J-7.2B,2018-08-08,DCH2,v463,CT
c116170,-87.735215,41.964726,cust_node_74178,36761.04,,,98.0,43.2,27.9,30.5,J-7.3C,2018-08-08,DCH2,v463,CW
c116171,-87.736676,41.968428,cust_node_74179,1224.855,,,474.0,21.1,4.3,13.5,J-7.3D,2018-08-08,DCH2,v463,DB
c116172,-87.736676,41.968428,cust_node_74179,33924.08,,,474.0,46.0,20.6,35.8,J-7.3D,2018-08-08,DCH2,v463,DB
c116173,-87.740406,41.968777,cust_node_74180,10440.234,,,76.0,34.3,11.4,26.7,J-7.2D,2018-08-08,DCH2,v463,DP
c116174,-87.736389,41.965531,cust_node_74181,13392.72,,,119.5,49.5,7.6,35.6,J-7.3C,2018-08-08,DCH2,v463,DQ
c116175,-87.736389,41.965531,cust_node_74181,13297.312,,,119.5,36.8,17.8,20.3,J-7.3C,2018-08-08,DCH2,v463,DQ
c116176,-87.72055,41.963484,cust_node_74182,3064.1940000000004,,,86.0,29.3,6.3,16.6,J-7.3B,2018-08-08,DCH2,v463,EC
c116177,-87.738345,41.966874,cust_node_74183,949.2,2018-08-08 14:00:00,2018-08-08 21:00:00,93.0,22.6,2.8,15.0,J-7.1D,2018-08-08,DCH2,v463,EE
c116178,-87.734231,41.969164,cust_node_74184,3614.166,,,36.7,27.9,5.1,25.4,J-7.3D,2018-08-08,DCH2,v463,EF
c116179,-87.734231,41.969164,cust_node_74184,5741.924,,,36.7,25.4,12.7,17.8,J-7.3D,2018-08-08,DCH2,v463,EF
c116180,-87.734231,41.969164,cust_node_74184,5830.657,,,36.7,34.3,8.9,19.1,J-7.3D,2018-08-08,DCH2,v463,EF
c116181,-87.716897,41.963882,cust_node_74185,22605.048000000003,,,62.7,45.7,21.6,22.9,J-7.3A,2018-08-08,DCH2,v463,EK
c116182,-87.716897,41.963882,cust_node_74185,47696.88,,,62.7,66.0,17.8,40.6,J-7.3A,2018-08-08,DCH2,v463,EK
c116183,-87.716897,41.963882,cust_node_74185,25924.632,,,62.7,35.6,22.9,31.8,J-7.3A,2018-08-08,DCH2,v463,EK
c116184,-87.738182,41.968135,cust_node_74186,28885.428000000004,2018-08-08 14:00:00,2018-08-08 21:00:00,108.0,36.2,27.9,28.6,J-7.2D,2018-08-08,DCH2,v463,EM
c116185,-87.723227,41.963278,cust_node_74187,4933.558,2018-08-08 14:00:00,2018-08-08 22:00:00,154.0,37.1,6.1,21.8,H-4.2C,2018-08-08,DCH2,v463,EO
c116186,-87.732598,41.957625,cust_node_74188,1028.1370000000002,,,64.0,31.9,1.1,29.3,J-8.3D,2018-08-08,DCH2,v463,EU
c116187,-87.733254,41.962176,cust_node_74189,10440.234,,,45.0,34.3,11.4,26.7,J-8.1D,2018-08-08,DCH2,v463,FB
c116188,-87.732245,41.966088,cust_node_74190,6282.387999999999,,,72.0,34.3,7.6,24.1,J-7.2C,2018-08-08,DCH2,v463,FI
c116189,-87.724202,41.962943,cust_node_74191,36761.04,2018-08-08 14:00:00,2018-08-08 22:00:00,106.0,43.2,27.9,30.5,J-7.2B,2018-08-08,DCH2,v463,FJ
c116190,-87.724202,41.962943,cust_node_74191,1370.25,,,106.0,31.5,1.5,29.0,J-7.2B,2018-08-08,DCH2,v463,FJ
c116191,-87.734513,41.957225,cust_node_74192,10440.234,,,28.0,34.3,11.4,26.7,J-8.3D,2018-08-08,DCH2,v463,FK
c116192,-87.734513,41.957225,cust_node_74192,5741.924,,,28.0,25.4,12.7,17.8,J-8.3D,2018-08-08,DCH2,v463,FK
